rva	sub	name	size	n_callees	conv	nargs	ret	arg_type_today	runnable_today	sig_conf	fp	imports	com_d3d	rw_orch	rw_frac	twin	derefs_arg	reads_global	n_globals	cyclic
0042f020	frontend	FUN_0042f020	15	0	fastcall/thiscall	0	void	-	0	low	0	-	0	0	0.0	flag	1	0	0	0
0042f400	frontend	FUN_0042f400	244	3	cdecl	8	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
0042f530	render	sub_0042f530	299	4	fastcall/thiscall	4	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	6	0
0042f660	render	DefaultViewportCameraInit	51	4	cdecl	0	int	none	1	low	0	-	0	0	0.25	-	0	1	1	0
0042f8d0	frontend	MenuMenusBC	297	1	cdecl	16	int	-	0	low	1	-	0	0	0.0	ambiguous	0	1	2	0
0042fab0	frontend	FUN_0042fab0	20	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	flag	1	0	0	0
00430120	frontend	FUN_00430120	300	1	cdecl	5	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	6	0
00430670	frontend	FUN_00430670	229	1	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	1	1	5	0
00430b30	frontend	FUN_00430b30	46	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
00431240	frontend	FUN_00431240	622	11	cdecl	12	int	-	0	low	1	-	0	0	0.0	-	1	1	18	0
004314b0	frontend	FUN_004314b0	602	9	cdecl	14	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	17	0
00431710	frontend	FUN_00431710	975	10	cdecl	24	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	18	0
00431b20	audio	FUN_00431b20	15	0	cdecl	0	float	-	0	low	1	-	0	0	0.0	-	0	1	2	0
00431b50	util	FUN_00431b50	15	0	cdecl	0	float	-	0	low	1	-	0	0	0.0	-	0	1	2	0
00431b60	util	FUN_00431b60	15	0	cdecl	0	float	-	0	low	1	-	0	0	0.0	-	0	1	2	0
00431b80	frontend	FUN_00431b80	370	0	cdecl	1	void	-	0	low	0	-	0	0	0.0	ambiguous	1	1	4	0
00431d00	frontend	FUN_00431d00	98	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	7	0
004322c0	frontend	FUN_004322c0	244	4	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	7	0
00432450	frontend	FUN_00432450	72	2	cdecl	0	int	none	1	low	1	-	0	0	0.0	-	0	1	8	0
004324a0	frontend	FUN_004324a0	112	3	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	4	0
00432800	frontend	FUN_00432800	65	0	cdecl	1	int	-	0	low	1	-	0	0	0.0	flag	1	1	2	0
00433240	frontend	FUN_00433240	89	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	7	0
004332a0	frontend	FUN_004332a0	848	5	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	21	0
004335f0	frontend	FUN_004335f0	2379	11	cdecl	42	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	27	0
00433f40	render	FUN_00433f40	654	12	cdecl	24	int	-	0	low	1	-	0	0	0.08	-	1	1	9	0
00434720	frontend	FUN_00434720	193	1	cdecl	0	int	-	0	med	0	-	0	0	0.0	flag	1	1	5	0
004368e0	frontend	FUN_004368e0	450	5	cdecl	19	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	6	0
004391b0	frontend	FUN_004391b0	88	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	flag	0	1	4	0
0043a610	frontend	FUN_0043a610	1056	8	cdecl	27	int	-	0	low	1	-	0	0	0.0	-	1	1	14	0
0043aa30	frontend	FUN_0043aa30	1196	8	cdecl	20	int	-	0	low	1	-	0	0	0.0	-	1	1	18	0
0043af10	frontend	FUN_0043af10	782	9	cdecl	17	int	-	0	low	1	-	0	0	0.0	flag	1	1	21	0
0043bf30	frontend	FUN_0043bf30	196	14	cdecl	0	int	none	1	low	0	-	0	0	0.0	ok-asc	0	1	14	0
0043d2a0	frontend	FUN_0043d2a0	1303	13	cdecl	9	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	52	0
0043d7c0	util	FUN_0043d7c0	577	3	cdecl	0	int	-	0	low	1	-	0	0	0.0	flag	1	1	22	0
0043df00	frontend	FUN_0043df00	204	4	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	20	0
0043dfd0	frontend	FUN_0043dfd0	2325	24	cdecl	8	int	-	0	low	1	-	0	0	0.04	ambiguous	1	1	69	0
00441490	camera	FUN_00441490	26	2	cdecl	0	int	-	0	low	0	-	0	1	1.0	-	1	1	1	0
004414b0	camera	FUN_004414b0	581	3	fastcall/thiscall	13	int	-	0	low	1	-	0	1	0.67	ambiguous	1	1	16	0
00441700	util	Camera::SetupFOV	83	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
00441760	util	Camera::Apply	117	4	cdecl	1	int	-	0	low	1	-	0	1	0.5	-	1	1	2	0
004417e0	util	FUN_004417e0	62	1	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	1	0	0	0
00441820	util	CameraPath::SamplePoint	357	6	cdecl	8	int	-	0	low	1	-	0	0	0.33	-	1	1	4	0
00441990	util	FUN_00441990	407	4	cdecl	8	int	-	0	low	1	-	0	0	0.0	-	0	1	8	0
00441b30	camera	FUN_00441b30	329	2	cdecl	9	int	-	0	low	1	-	0	1	0.5	-	1	1	0	0
00441c80	util	FUN_00441c80	179	2	cdecl	11	int	-	0	low	1	-	0	0	0.0	-	1	0	1	0
00441d40	util	FUN_00441d40	1740	7	fastcall/thiscall	15	int	-	0	low	1	-	0	0	0.43	-	1	1	17	0
00442440	util	FUN_00442440	391	4	cdecl	11	int	-	0	low	1	-	0	1	0.5	-	1	0	1	0
00442600	util	CameraPath::InitForTrack	54	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	ok-asc	1	1	1	0
004427c0	util	Spectator::SelectCamera	598	4	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	18	0
00442a20	util	Camera::InitWithMatrix	51	1	cdecl	1	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
00442a60	util	Spectator::ComputeDistances	531	7	cdecl	13	int	-	0	low	1	-	0	0	0.0	-	1	1	10	0
00442ce0	vehicle	VehicleRubberBandSpeedModifier	249	2	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	8	0
00442e00	util	FUN_00442e00	627	4	cdecl	14	int	-	0	low	1	-	0	0	0.0	ok-asc	1	1	17	0
004430c0	frontend	FUN_004430c0	23	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
004430e0	render	FUN_004430e0	289	1	cdecl	11	int	-	0	low	0	-	0	0	0.0	-	1	1	10	0
00443210	render	FUN_00443210	233	1	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	0	0	5	0
00443300	ai	FUN_00443300	307	0	fastcall/thiscall	3	int	-	0	low	1	-	0	0	0.0	-	1	0	6	0
00443440	ai	FUN_00443440	2254	4	cdecl	5	int	-	0	med	1	-	0	0	0.0	-	1	1	14	0
00443d10	ai	FUN_00443d10	167	1	fastcall/thiscall	3	int	-	0	low	1	-	0	0	0.0	-	1	1	5	0
00443dc0	ai	FUN_00443dc0	3484	7	fastcall/thiscall	22	int	-	0	low	1	-	0	0	0.0	-	1	1	15	0
00444b60	ai	FUN_00444b60	1163	7	cdecl	1	int	-	0	med	1	-	0	0	0.14	-	1	1	17	0
00444ff0	ai	FUN_00444ff0	51	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	flag	1	1	3	0
00445aa0	util	FUN_00445aa0	2579	9	cdecl	12	int	-	0	low	1	-	0	0	0.22	flag	1	1	39	0
004464c0	util	CameraEntry::DispatchAll	92	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	1	2	0
00446520	util	FUN_00446520	7412	42	cdecl	2	int	-	0	med	1	-	0	0	0.1	ambiguous	1	1	57	0
00448220	frontend	Frontend::PostRaceResultCamera	1235	22	cdecl	14	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	17	0
00448700	vehicle	FUN_00448700	43	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	1	3	0
00448730	render	FUN_00448730	51	3	cdecl	0	int	none	1	low	1	-	0	0	0.0	-	0	1	4	0
00448770	render	FUN_00448770	165	4	cdecl	5	int	-	0	low	0	-	0	1	0.75	ambiguous	1	1	4	0
00448820	render	FUN_00448820	93	2	cdecl	1	int	-	0	low	0	-	0	1	1.0	-	1	1	3	0
00448880	render	FUN_00448880	184	4	cdecl	5	int	-	0	low	0	-	0	1	0.75	ambiguous	1	1	5	0
00448cb0	render	FUN_00448cb0	261	3	cdecl	4	int	-	0	low	1	-	0	1	0.67	ambiguous	1	1	12	0
00448dc0	render	FUN_00448dc0	95	5	cdecl	1	int	-	0	low	1	-	0	0	0.4	-	1	0	2	0
00448e20	render	FUN_00448e20	207	3	cdecl	4	int	-	0	low	1	-	0	1	0.67	ambiguous	1	1	9	0
00448ef0	render	FUN_00448ef0	97	6	cdecl	1	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
004491e0	render	SkyDomeUpdatePos	205	4	cdecl	11	int	-	0	low	0	-	0	1	0.5	-	1	0	0	0
004492b0	render	SkyDomeRender	379	13	cdecl	5	int	-	0	low	0	-	0	0	0.15	-	1	1	1	0
00449b30	particle	FUN_00449b30	99	6	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	3	0
00449ba0	render	thunk_FUN_00449b30	5	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
00449bb0	particle	FUN_00449bb0	43	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	3	0
0044aaa0	render	FUN_0044aaa0	123	4	cdecl	4	int	-	0	low	0	-	0	0	0.25	-	0	0	3	0
0044ab20	render	FUN_0044ab20	144	4	cdecl	0	int	-	0	low	0	-	0	0	0.25	-	1	1	3	0
0044b000	render	FUN_0044b000	27	1	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0044bbc0	render	FUN_0044bbc0	106	2	cdecl	8	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	0	0
0044bc30	render	FUN_0044bc30	279	2	fastcall/thiscall	15	int	-	0	low	1	-	0	1	0.5	ambiguous	1	0	2	0
0044bd50	render	FUN_0044bd50	266	4	fastcall/thiscall	8	int	-	0	low	1	-	0	1	0.75	-	1	1	1	0
0044be70	render	FUN_0044be70	282	4	fastcall/thiscall	8	int	-	0	low	1	-	0	1	0.75	-	1	1	1	0
0044bfa0	render	FUN_0044bfa0	934	8	cdecl	14	int	-	0	low	1	-	0	0	0.38	ambiguous	1	1	9	0
0044c490	render	FUN_0044c490	94	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
0044c4f0	render	FUN_0044c4f0	250	4	cdecl	4	int	-	0	low	1	-	0	0	0.25	ambiguous	1	0	4	0
0044c5f0	render	FUN_0044c5f0	328	5	cdecl	8	int	-	0	low	1	-	0	0	0.4	-	1	1	5	0
0044c740	render	FUN_0044c740	259	0	cdecl	2	void	-	0	low	1	-	0	0	0.0	-	1	0	4	0
0044c8b0	render	FUN_0044c8b0	99	4	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.75	-	0	0	2	0
0044c920	render	FUN_0044c920	121	2	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	0	4	0
0044caa0	render	FUN_0044caa0	93	2	cdecl	1	int	-	0	low	0	-	0	1	1.0	-	1	1	3	0
0044cb00	render	FUN_0044cb00	95	5	cdecl	1	int	-	0	low	1	-	0	0	0.4	-	1	0	2	0
0044d5e0	powerups	DepthChargePathSafetyCheck	241	2	cdecl	8	int	-	0	low	1	-	0	1	1.0	ambiguous	1	1	6	0
0044df80	render	FUN_0044df80	81	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.33	-	0	1	3	0
0044e0a0	util	FUN_0044e0a0	239	6	cdecl	11	int	-	0	low	1	-	0	0	0.0	-	1	0	2	0
0044e190	gameplay	FUN_0044e190	170	5	fastcall/thiscall	1	int	-	0	low	0	-	0	1	0.8	-	1	1	2	0
0044e240	gameplay	FUN_0044e240	142	2	cdecl	1	int	-	0	low	0	-	0	1	1.0	-	1	0	0	0
0044e2d0	gameplay	FUN_0044e2d0	60	4	cdecl	0	int	none	1	low	0	-	0	1	0.75	-	0	0	0	0
0044e310	gameplay	FUN_0044e310	54	4	cdecl	0	int	-	0	low	0	-	0	1	1.0	-	1	0	0	0
0044e680	gameplay	FUN_0044e680	1213	3	cdecl	14	int	-	0	low	1	-	0	1	0.67	-	1	1	6	0
0044ecc0	gameplay	FUN_0044ecc0	105	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	-	1	1	3	0
0044f830	gameplay	FUN_0044f830	305	7	cdecl	8	int	-	0	low	0	-	0	0	0.43	-	1	1	3	0
00450300	gameplay	FUN_00450300	346	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	25	0
00451060	gameplay	FUN_00451060	38	3	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004516d0	render	FUN_004516d0	87	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	1	0
00451730	gameplay	FUN_00451730	36	1	cdecl	1	int	-	0	low	0	-	0	0	1.0	-	1	0	0	0
00451820	gameplay	FUN_00451820	201	5	cdecl	6	int	-	0	low	1	-	0	0	0.2	-	0	1	1	0
00451990	gameplay	FUN_00451990	191	2	cdecl	4	int	-	0	low	1	-	0	1	0.5	-	0	1	0	0
00451ad0	gameplay	FUN_00451ad0	494	9	cdecl	1	int	-	0	med	1	-	0	0	0.0	-	1	1	3	0
00451cc0	gameplay	FUN_00451cc0	30	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00451ce0	gameplay	FUN_00451ce0	151	1	fastcall/thiscall	1	int	-	0	low	1	-	0	0	0.0	-	1	1	1	0
00452140	gameplay	FUN_00452140	24	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	1	0
004522d0	audio	FUN_004522d0	12	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
004523f0	gameplay	FUN_004523f0	74	1	cdecl	1	int	-	0	low	0	-	0	0	1.0	-	1	1	1	0
00452ec0	gameplay	FUN_00452ec0	51	2	cdecl	0	int	none	1	low	0	-	0	1	1.0	-	0	0	0	0
00452f00	gameplay	FUN_00452f00	46	2	cdecl	0	int	none	1	low	0	-	0	1	1.0	-	0	0	0	0
00452f30	gameplay	FUN_00452f30	53	2	fastcall/thiscall	0	void	-	0	low	0	-	0	0	0.0	-	1	0	3	0
00453100	gameplay	FUN_00453100	258	6	cdecl	7	int	-	0	low	1	-	0	0	0.0	-	1	0	6	0
00453210	gameplay	FUN_00453210	120	4	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	1	0
004532f0	gameplay	FUN_004532f0	82	1	fastcall/thiscall	7	void	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00453730	gameplay	FUN_00453730	377	9	cdecl	13	int	-	0	low	1	-	0	0	0.11	-	1	1	1	0
004538b0	gameplay	FUN_004538b0	717	9	cdecl	14	int	-	0	low	1	-	0	0	0.22	-	1	1	10	0
00453eb0	gameplay	FUN_00453eb0	118	2	cdecl	4	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	2	0
004540c0	powerups	DepthChargePerFrameTeardown	109	4	cdecl	0	int	none	1	low	0	-	0	1	1.0	ambiguous	0	1	6	0
00454130	render	FUN_00454130	58	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	flag	1	0	2	0
00454170	gameplay	FUN_00454170	97	4	cdecl	0	int	-	0	low	0	-	0	1	1.0	-	1	0	0	0
004541e0	gameplay	FUN_004541e0	307	3	fastcall/thiscall	6	int	-	0	low	1	-	0	0	0.33	ok-asc	1	0	2	0
00454350	gameplay	FUN_00454350	994	18	cdecl	15	int	-	0	low	1	-	0	0	0.28	ambiguous	1	1	9	0
00454790	gameplay	FUN_00454790	37	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	0	2	0
004547c0	gameplay	FUN_004547c0	84	4	cdecl	0	int	none	1	low	0	-	0	1	0.5	flag	0	0	0	0
00454820	gameplay	FUN_00454820	118	3	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	4	0
004548a0	vehicle	FUN_004548a0	51	2	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	3	0
004548e0	vehicle	FUN_004548e0	318	14	cdecl	1	int	-	0	low	1	-	0	1	0.57	ambiguous	1	1	9	0
00454a20	gameplay	thunk_FUN_004548a0	5	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
00454bd0	render	FUN_00454bd0	44	2	cdecl	0	int	none	1	low	0	-	0	1	1.0	ambiguous	0	0	0	0
00454c00	render	FUN_00454c00	12	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00454c10	render	FUN_00454c10	68	0	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
00454c60	render	FUN_00454c60	109	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
00454cd0	render	FUN_00454cd0	222	4	cdecl	6	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
00454f80	render	FUN_00454f80	22	1	cdecl	0	int	none	1	low	0	-	0	0	1.0	-	0	1	1	0
00454fa0	render	FUN_00454fa0	75	3	cdecl	0	int	none	1	low	0	-	0	1	0.67	-	0	0	0	0
00454ff0	render	FUN_00454ff0	64	3	cdecl	0	int	none	1	low	0	-	0	1	0.67	-	0	1	0	0
00455030	render	FUN_00455030	48	2	fastcall/thiscall	0	void	-	0	low	0	-	0	0	0.0	-	1	0	3	0
00455060	render	FUN_00455060	157	6	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.5	-	0	1	6	0
00455100	render	FUN_00455100	79	1	cdecl	1	int	-	0	low	1	-	0	0	1.0	-	1	1	4	0
00455150	gameplay	FUN_00455150	521	17	cdecl	8	int	-	0	low	1	-	0	0	0.18	-	1	1	10	0
00455610	gameplay	FUN_00455610	211	3	cdecl	3	int	-	0	low	1	-	0	1	0.67	ambiguous	1	0	6	0
004556f0	gameplay	FUN_004556f0	541	10	cdecl	11	int	-	0	low	1	-	0	0	0.3	-	1	0	9	0
00455910	gameplay	FUN_00455910	131	5	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	1	0
00455b50	hud	FUN_00455b50	229	6	cdecl	0	int	-	0	low	1	-	0	0	0.0	-	1	1	8	0
00455fe0	render	FUN_00455fe0	82	4	cdecl	0	int	none	1	low	0	-	0	1	0.5	-	0	0	0	0
00456040	gameplay	FUN_00456040	247	4	fastcall/thiscall	1	int	-	0	low	0	-	0	0	0.25	-	1	1	10	0
00456140	gameplay	FUN_00456140	123	7	cdecl	8	int	-	0	low	1	-	0	0	0.0	-	0	0	1	0
00456760	vehicle	FUN_00456760	158	8	fastcall/thiscall	1	void	-	0	low	0	-	0	0	0.25	ambiguous	1	1	5	0
004568a0	gameplay	FUN_004568a0	43	2	cdecl	0	int	none	1	low	0	-	0	1	0.5	-	0	0	3	0
004568d0	gameplay	FUN_004568d0	856	10	cdecl	19	int	-	0	low	1	-	0	0	0.1	-	1	1	13	0
00456c30	gameplay	FUN_00456c30	55	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	3	0
00456c70	gameplay	FUN_00456c70	24	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	ambiguous	0	0	2	0
00456c90	gameplay	thunk_FUN_00456c70	5	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
00456ce0	gameplay	FUN_00456ce0	21	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	0	0
00456d00	gameplay	FUN_00456d00	28	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00456eb0	gameplay	FUN_00456eb0	181	0	fastcall/thiscall	0	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
00456f70	gameplay	FUN_00456f70	149	5	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	0	0	5	0
004570a0	gameplay	FUN_004570a0	81	1	fastcall/thiscall	6	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00457100	gameplay	FUN_00457100	1285	15	cdecl	21	int	-	0	low	1	-	0	0	0.13	-	1	1	23	0
00457610	gameplay	FUN_00457610	49	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
00457650	gameplay	FUN_00457650	91	1	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
004577f0	gameplay	FUN_004577f0	9	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
00457ba0	gameplay	FUN_00457ba0	110	2	cdecl	0	int	none	1	low	0	-	0	1	1.0	-	0	1	0	0
00457c10	gameplay	FUN_00457c10	512	9	cdecl	11	int	-	0	low	1	-	0	0	0.22	-	1	1	3	0
00458020	gameplay	FUN_00458020	90	4	cdecl	0	int	none	1	low	0	-	0	1	0.5	-	0	0	0	0
00458080	gameplay	FUN_00458080	615	13	cdecl	18	int	-	0	low	1	-	0	0	0.15	-	1	1	9	0
00458360	gameplay	FUN_00458360	51	2	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	4	0
004584e0	gameplay	FUN_004584e0	138	2	cdecl	3	float	-	0	low	1	-	0	1	0.5	-	1	0	2	0
00458570	gameplay	FUN_00458570	185	3	cdecl	10	int	-	0	low	1	-	0	0	0.33	-	1	0	1	0
00458630	frontend	FUN_00458630	23	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
004587a0	vehicle	FUN_004587a0	214	10	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	0	1	8	0
00458880	gameplay	FUN_00458880	55	3	cdecl	0	int	none	1	low	0	-	0	0	0.33	-	0	1	3	0
004588c0	gameplay	FUN_004588c0	82	2	cdecl	6	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00458a40	gameplay	FUN_00458a40	207	3	cdecl	4	int	-	0	low	1	-	0	0	0.33	-	1	0	3	0
00458b10	gameplay	FUN_00458b10	219	2	cdecl	0	int	-	0	low	1	-	0	1	0.5	-	1	1	6	0
00458bf0	util	FUN_00458bf0	128	0	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00458c70	gameplay	FUN_00458c70	136	1	fastcall/thiscall	3	int	-	0	low	0	-	0	0	1.0	ambiguous	1	1	3	0
00458d00	gameplay	FUN_00458d00	193	2	cdecl	9	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
00458dd0	gameplay	FUN_00458dd0	38	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.33	-	0	0	0	0
00458e00	gameplay	FUN_00458e00	274	4	fastcall/thiscall	2	int	-	0	low	1	-	0	0	0.25	-	1	1	4	0
00458fd0	gameplay	FUN_00458fd0	33	2	cdecl	3	int	-	0	low	0	-	0	0	0.0	flag	0	0	0	0
00459000	gameplay	FUN_00459000	655	11	cdecl	0	int	-	0	med	1	-	0	0	0.0	ambiguous	1	1	12	0
00459290	vehicle	FUN_00459290	280	9	fastcall/thiscall	4	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	7	0
004593b0	gameplay	FUN_004593b0	68	4	cdecl	0	int	none	1	low	0	-	0	0	0.25	-	0	1	4	0
00459400	gameplay	FUN_00459400	128	2	cdecl	1	int	-	0	low	1	-	0	1	1.0	-	1	1	4	0
00459480	gameplay	FUN_00459480	179	5	cdecl	4	int	-	0	low	1	-	0	0	0.2	-	1	0	4	0
00459560	util	FUN_00459560	81	2	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
004595c0	gameplay	FUN_004595c0	91	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	7	0
00459620	gameplay	FUN_00459620	2727	27	cdecl	13	int	-	0	low	1	-	0	0	0.19	-	1	1	9	0
0045a130	gameplay	FUN_0045a130	81	2	cdecl	0	int	-	0	low	0	-	0	1	0.5	-	1	1	4	0
0045a190	gameplay	FUN_0045a190	515	9	cdecl	0	int	-	0	med	1	-	0	0	0.11	-	1	0	7	0
0045a3a0	gameplay	FUN_0045a3a0	115	0	fastcall/thiscall	1	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
0045a530	gameplay	FUN_0045a530	86	1	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	1	1	0	0
0045a590	gameplay	FUN_0045a590	278	5	cdecl	10	int	-	0	low	1	-	0	0	0.2	-	1	0	4	0
0045a950	gameplay	FUN_0045a950	594	6	cdecl	13	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
0045ac40	gameplay	FUN_0045ac40	298	0	fastcall/thiscall	4	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
0045ae80	gameplay	FUN_0045ae80	886	20	cdecl	0	int	-	0	med	1	-	0	0	0.0	-	1	1	19	0
0045b360	gameplay	FUN_0045b360	46	2	cdecl	0	int	none	1	low	0	-	0	1	1.0	-	0	0	0	0
0045b390	gameplay	FUN_0045b390	839	17	cdecl	15	int	-	0	low	1	-	0	0	0.12	-	1	1	5	0
0045b930	boot	FUN_0045b930	86	6	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.17	-	1	1	3	0
0045b990	render	FUN_0045b990	50	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	2	0
0045b9d0	powerups	FUN_0045b9d0	36	0	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	2	0
0045ba10	vehicle	FUN_0045ba10	140	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	0	0
0045bac0	powerups	PowerupSlotDeactivate	28	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
0045bae0	vehicle	FUN_0045bae0	181	8	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	1	8	0
0045bba0	util	FUN_0045bba0	738	11	cdecl	12	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	14	0
0045be90	powerups	FUN_0045be90	60	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	4	0
0045bed0	powerups	PowerupRoundCleanup	82	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	4	0
0045bf30	powerups	PowerupTeardownAll	98	2	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	0	5	0
0045bfa0	powerups	PowerupSlotActivate	35	1	cdecl	2	void	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0045bfd0	gameplay	thunk_FUN_00426060	5	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
0045c010	powerups	PowerupPickupWrapper	25	1	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
0045c030	gameplay	FUN_0045c030	211	3	cdecl	10	int	-	0	low	1	-	0	1	0.67	-	1	0	0	0
0045c110	gameplay	FUN_0045c110	138	1	cdecl	1	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
0045c330	gameplay	FUN_0045c330	19	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
0045c350	util	Bezier::Interpolate	303	5	cdecl	13	int	-	0	low	0	-	0	0	0.2	ambiguous	1	1	0	0
0045c550	gameplay	FUN_0045c550	232	0	fastcall/thiscall	2	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
